관리번호,구분명,화장실명,소재지도로명주소,소재지지번주소,관리기관명,전화번호,개방시간,개방시간상세,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,위도,경도
202530000000100875,개방화장실,돈의문박물관마을안내소,서울특별시 종로구 송월길 14-3,서울특별시 종로구 신문로2가 170,서울시 문화정책과,027396994,정시,10~19,1,1,0,0,0,0,1,0,0,37.5688253913595,126.968525728353
202530000000100919,공중화장실,인왕산수목원약수터 공중화장실,서울특별시 종로구 옥인동 179-1,서울특별시 종로구 옥인동 179-1,종로구청 청소행정과,0221482383,상시,,1,1,0,0,0,0,2,0,0,37.5830228928686,126.963488247386
202530000000100986,개방화장실,경동빌딩(스타이발관),서울특별시 종로구 종로17길 45,서울특별시 종로구 낙원동 243-3,경동빌딩(스타이발관),,정시,09:00~18:00,0,1,0,0,0,0,1,0,0,37.5722432220991,126.988132354191
202530000000100849,개방화장실,이화동주민센터,서울특별시 종로구 이화장길 33,서울특별시 종로구 이화동 149-1,종로구 이화동주민센터,0221485304,정시,8시간,1,1,1,1,0,0,1,1,0,37.5769797271994,127.004346542051
202530000000100949,개방화장실,한국공예문화진흥원,서울특별시 종로구 인사동11길 8,서울특별시 종로구 관훈동 182-2,한국공예문화진흥원,,정시,10:00-18:00,1,1,1,1,0,0,1,1,0,37.5740079809751,126.984128478814
202530000000100854,개방화장실,무악동주민센터,서울특별시 종로구 통일로14길 36,서울특별시 종로구 무악동 60-2,무악동주민센터,0221485152,정시,09:00~ 18:00,7,11,1,1,0,0,18,1,0,37.5760002195294,126.958159633734
202530000000100944,개방화장실,맥도날드(종로3가),서울특별시 종로구 종로 115,서울특별시 종로구 종로3가 10-1,맥도날드(종로3가),,정시,07:00-22:00,1,1,0,0,0,0,2,0,0,37.5706083074284,126.990464570479
202530000000100987,개방화장실,경희궁의아침 2단지,서울특별시 종로구 사직로8길 24,서울특별시 종로구 내수동 71,경희궁의아침 2단지,,정시,08:00~21:00,1,1,1,0,0,0,2,1,0,37.573974191655,126.971246734085
202530000000100966,개방화장실,변호사회관,서울특별시 종로구 새문안로5길 13,서울특별시 종로구 당주동 160,변호사회관,,정시,07:00-23:00,3,5,0,0,0,0,3,0,0,37.5713696938344,126.974415113084
202530000000100956,개방화장실,세운스퀘어(테크노관1층),서울특별시 종로구 창경궁로 109,서울특별시 종로구 인의동 112-2,세운스퀘어,,정시,09:30-20:00 +일요일폐쇄,2,2,1,0,0,0,3,1,0,37.5723490188717,126.997086146344
202530000000100976,개방화장실,CGV 대학로점 2F,서울특별시 종로구 대명길 28,서울특별시 종로구 명륜2가 41-9,CGV 대학로점 2F,,상시,,1,3,0,0,0,0,3,0,0,37.5834579529328,126.999842630109
202530000000100993,개방화장실,동익상가(상명대후문쪽),서울특별시 종로구 홍지문길 64,서울특별시 종로구 구기동 40 동익빌라,동익상가(상명대후문쪽),,상시,,2,1,0,0,0,0,1,0,0,37.604645492164,126.958488774333
202530000000100905,개방화장실,서울글로벌센터,서울특별시 종로구 종로 38 서울글로벌센터,서울특별시?종로구?서린동 63,서울시설공단 상가운영처,027396808,정시,08~20,2,2,0,0,0,0,4,0,0,37.5698231937802,126.981480601373
202530000000100844,개방화장실,동부여성문화센터,서울특별시 종로구 창신길 124,서울특별시 종로구 창신동 596-2,종로구시설관리공단 건강사업부,0221484063,정시,월-금06:00~22:00 토 9:00~12:00 공휴일 휴관,2,2,0,0,1,1,6,0,0,37.5769556981462,127.009873705664
202530000000100939,개방화장실,종합시장D동상가 본관지상3층,서울특별시 종로구 종로 266,서울특별시 종로구 종로6가 262-1,종합시장D동상가,,정시,07:00-20:00,3,4,0,0,0,0,5,0,0,37.5707064933341,127.007328677369
202530000000100859,개방화장실,종로1234가동 주민센터,서울특별시 종로구 삼일대로30길 47,서울특별시 종로구 익선동 99,종로1234가동 주민센터,0221485244,정시,10시간,1,2,1,0,0,0,3,0,0,37.5744920275842,126.990233369273
202530000000100847,공중화장실,안풍주유소,서울특별시 종로구 자하문로 303,서울특별시 종로구 홍지동 126-1,종로구청 환경과,0221482114,정시,06:00~23:00 토-일06:00~22:00,2,1,0,0,0,0,1,0,0,37.5992208603626,126.959153220967
202530000000100974,개방화장실,㈜인사아트프라자,서울특별시 종로구 인사동길 34-1,서울특별시 종로구 관훈동 21,㈜인사아트프라자,,정시,09:00~21:00,1,1,0,0,0,0,2,0,0,37.5738579749684,126.985609522118
202530000000100876,개방화장실,세종문화회관 화장실,서울특별시 종로구 세종대로 175,서울특별시 종로구 세종로 81-3,세종문화회관 안전관리팀,023991000,정시,08~22,98,167,0,0,0,0,249,0,0,37.5718478584908,126.976168275947
202530000000101002,개방화장실,북촌문화센터,서울특별시 종로구 계동길 37,서울특별시 종로구 계동 105,북촌문화센터,,정시,"화-금(09:00~18:00), 토-일(09:00~17:00), 월 휴관",1,1,0,0,0,0,4,0,0,37.5790883269606,126.986276109794
202530000000100934,개방화장실,광장시장 3층 동관부,서울특별시 종로구 창경궁로 88,서울특별시 종로구 예지동 2-1,광장시장,,정시,08:00-19:00+일요일폐쇄,2,3,0,0,0,0,3,0,0,37.5701196320637,126.999798964693
202530000000100890,공중화장실,경복궁역(3),서울특별시 종로구 적선동 81-1 3호선 경복궁역,서울특별시 종로구 적선동 8,서울교통공사,0261103271,정시,05~24,5,5,0,0,0,0,7,0,0,37.5757611449079,126.973206515467
202530000000100916,공중화장실,와룡공원 주변 공중화장실,서울특별시 종로구 명륜3가 산2-13,서울특별시 종로구 명륜3가 산2-13,종로구청 청소행정과,0221482383,상시,,1,1,0,0,0,0,1,0,0,37.5911387846792,126.991418723127
202530000000100813,공중화장실,탑골공원,서울특별시 종로구 종로2가 38-1,서울특별시 종로구 종로2가 38-1,종로구청 도시녹지과,0221482832,정시,09:00-18:00,10,16,1,0,0,0,3,1,0,37.5711583562702,126.988357675419
202530000000100964,개방화장실,색실문양누비공방,서울특별시 종로구 북촌로12길 17,서울특별시 종로구 가회동 11-103,색실문양누비공방,,정시,10:00-18:00+ 월요일휴관,0,1,0,0,0,0,1,0,0,37.5821388375151,126.985651968511
202530000000100995,개방화장실,유림회관(성균관),서울특별시 종로구 성균관로 31,서울특별시 종로구 명륜3가53,유림회관(성균관),,정시,07:00~22:00,3,3,1,0,0,0,3,1,0,37.5854861328543,126.996705105892
202530000000100814,공중화장실,창덕공원,서울특별시 종로구 권농동 31,서울특별시 종로구 권농동 31,종로구청 도시녹지과,0221482832,정시,9시간,1,1,0,0,0,0,3,0,0,37.5779818142701,126.992180534554
202530000000100961,개방화장실,쌈지길(지하1층),서울특별시 종로구 인사동길 44,서울특별시 종로구 관훈동 38,쌈지길,,정시,10:30-20:30,1,2,1,1,0,0,1,1,0,37.5742647725946,126.984876575201
202530000000100840,개방화장실,올림픽기념국민생활관,서울특별시 종로구 성균관로 91,서울특별시 종로구 혜화동 1-21,종로구시설관리공단 건강사업부,0221484057,정시,월-금06:00~22:00 토-일09:00~18:00 공휴일 휴관,2,2,1,0,0,0,3,1,0,37.5904890244178,126.998780325237
202530000000100823,공중화장실,사직단 공중화장실(사직공원),서울특별시 종로구 사직동 1-28,서울특별시 종로구 사직동 1-28,종로구청 도시녹지과,0221482832,상시,,3,2,1,0,0,0,3,1,0,37.575936511748,126.967263789945
202530000000100936,개방화장실,광장시장 3층 광장직물부,서울특별시 종로구 창경궁로 88,서울특별시 종로구 예지동 2-1,광장시장,,정시,08:00-19:00+일요일폐쇄,4,4,0,0,0,0,5,0,0,37.5701196320637,126.999798964693
202530000000100862,공중화장실,광장시장 나들이 쉼터,서울특별시 종로구 종로32길 19,서울특별시 종로구 종로5가 395-12,광장시장상인연합회,0222698855,정시,08:00~21:00,3,2,1,0,0,0,4,0,0,37.5701568367571,127.001247189255
202530000000100873,개방화장실,서울자유시민대학 화장실,서울특별시 종로구 송월길 52,서울특별시 종로구 송월동 1-1 국립기상박물관,서울평생교육진흥원(서울자유시민대학),027392751,정시,09~18,6,6,0,0,0,0,6,0,0,37.5702217430549,126.966204176024
202530000000100978,개방화장실,북촌단청공방,서울특별시 종로구 창덕궁5길 4,서울특별시 종로구 원서동 41,북촌단청공방,,정시,"12:00~18:00+ 월요일, 일요일 휴무",1,0,0,0,0,0,0,0,0,37.5830356270289,126.989344760022
202530000000101003,개방화장실,원각사화장실,서울특별시 종로구 종로17길 34,서울특별시 종로구 낙원동 218-2,원각사화장실,,정시,"09:00~14:00, 무휴",1,2,0,0,0,0,2,0,0,37.5720113491488,126.988570016069
202530000000100981,개방화장실,이화동 마을박물관,서울특별시 종로구 낙산성곽서1길 19,서울특별시 종로구 이화동 9-434,이화동 마을박물관,,정시,12:00~18:00,0,1,0,0,0,0,1,0,0,37.5778620639411,127.007942282817
202530000000100877,개방화장실,백남준기념관,서울특별시 종로구 종로53길 12-1,서울특별시 종로구 창신동 197-33,서울시립미술관 총무과,0221245268,정시,10~19,1,0,0,0,0,0,1,0,0,37.5730656233283,127.013775536144
202530000000100881,공중화장실,종각역(1),서울특별시 종로구 종로1가 54 종각지하철역사,서울특별시 종로구 종로1가,서울교통공사,0261101311,정시,05~24,5,5,0,0,0,0,8,0,0,37.5702325959004,126.981415752051
202530000000100955,개방화장실,흥사단,서울특별시 종로구 대학로 122,서울특별시 종로구 동숭동 1-28,흥사단,,정시,06:00-22:00,1,3,0,0,0,0,2,0,0,37.582188882319,127.002249558739
202530000000100868,개방화장실,창신1동 주민센터,서울특별시 종로구 지봉로 8-6,서울특별시 종로구 창신동 401-3,종로구 창신1동주민센터,0221485394,정시,09:00~18:00,2,2,1,0,0,0,2,1,0,37.5707185639146,127.016343078772
202530000000100926,공중화장실,신영동 빗물저류조 내 공중화장실,서울특별시 종로구 신영동 123-1,서울특별시 종로구 신영동 123-1,종로구청 청소행정과,0221482383,상시,,1,1,0,0,0,0,1,0,0,37.6026118572177,126.961933564313
202530000000100888,공중화장실,동묘앞역(1),서울특별시 종로구 숭인동 117 동묘앞역(1호선),서울특별시 종로구 숭인동 1,서울교통공사,0261101271,정시,05~24,1,2,0,0,0,0,1,0,0,37.5735966798012,127.017139169849
202530000000100879,개방화장실,서울무형문화재교육전시장 화장실,서울특별시 종로구 율곡로 10길 13,서울특별시 종로구 권농동 127-4,문화재관리과-수탁업체(㈜예문관),027426444,정시,09 ~ 18,1,0,0,0,0,0,1,0,0,37.5769351431409,126.991104508988
202530000000100806,공중화장실,삼청근린공원(관리실 옆),서울특별시 종로구 삼청동 산2-1,서울특별시 종로구 삼청동 산2-1,종로구청 도시녹지과,0221482832,상시,,2,4,1,1,0,0,7,1,0,37.592167680872,126.982823962243
202530000000100885,공중화장실,동대문역(1),서울특별시 종로구 창신동 492-1 1호선 동대문역(1호선),서울특별시 종로구 창신동 4,서울교통공사,0261101281,정시,05~24,4,6,0,0,0,0,8,0,0,37.5717670158725,127.011257206368
202530000000100977,개방화장실,목공예공방,서울특별시 종로구 계동6길 12,서울특별시 종로구 계동 2-31,목공예공방,,정시,10:00~17:00,2,4,1,0,0,0,2,1,0,37.5828063962434,126.987337494974
202530000000100908,개방화장실,낙산공원 중앙광장,서울특별시 종로구 낙산길 54,서울특별시 종로구 동숭동 50-111,중부공원여가센터,0311234567,정시,00~24,2,3,2,0,0,0,3,1,0,37.580453816225,127.007275178101
202530000000100924,공중화장실,관수교북단 공중화장실,서울특별시 종로구 관수동 91-2,서울특별시 종로구 관수동 91-2,종로구청 청소행정과,0221482383,상시,,1,1,0,0,0,0,1,0,0,37.5685948031283,126.992246715274
202530000000100871,개방화장실,숭인1동 주민센터,서울특별시 종로구 지봉로 86,서울특별시 종로구 숭인동 55-2,종로구 숭인제1동주민센터,0221485483,정시,09:00~18:00,2,2,1,0,0,0,2,1,0,37.5778227340801,127.015628142898
202530000000100867,개방화장실,혜화동공중화장실(자치회관),서울특별시 종로구 혜화로 12,서울특별시 종로구 혜화동 74-30,종로구 혜화동주민센터,0221485334,정시,09:00~18:00,1,1,1,1,0,0,4,1,1,37.5868515419041,127.000623054549
202530000000100837,개방화장실,신교공영주차장,"서울특별시 종로구 자하문로33길 89, 지하2층",서울특별시 종로구 청운동 56-70,종로구시설관리공단 주차사업팀,0222360052,정시,08:00~18:30,2,2,1,0,0,0,4,1,0,37.5856841643915,126.966555751692
202530000000100804,공중화장실,수성동계곡 공중화장실,서울특별시 종로구 옥인동 179-4,서울특별시 종로구 옥인동 179-4,종로구청 도시녹지과,0221482832,상시,,1,0,0,0,0,0,1,0,0,37.5825515170827,126.962986598293
202530000000100918,공중화장실,숭인2지역 공중화장실,서울특별시 종로구 동망산1길 18-9,서울특별시 종로구 숭인1동 56-155,종로구청 청소행정과,0221482383,상시,,1,0,0,0,0,0,1,0,0,37.5786529357142,127.01737829297
202530000000100799,공중화장실,인왕산 누상지구 공중화장실(인왕 배드민턴장),서울특별시 종로구 누상동 산1-38,서울특별시 종로구 누상동 산1-38,종로구청 도시녹지과,0221482832,상시,,1,1,0,0,0,0,2,0,0,37.5787679638682,126.964418522843
202530000000100872,개방화장실,숭인2동 주민센터,서울특별시 종로구 종로65길 10,서울특별시 종로구 숭인동 178-167,종로구 숭인제2동주민센터,0221485513,정시,9시~18시,6,8,1,1,0,0,8,1,0,37.5748752884313,127.019961720703
202530000000100851,개방화장실,교남동주민센터,서울특별시 종로구 송월길 154,서울특별시 종로구 행촌동 211-2,종로구 교남동주민센터,0221485186,정시,평일 09:00~18:00,3,3,1,1,0,0,4,1,0,37.5719138723351,126.961960174429
202530000000100826,공중화장실,원서공원,서울특별시 종로구 원서동 181,서울특별시 종로구 원서동 181,종로구청 도시녹지과,0221482832,상시,,1,1,0,0,0,0,2,0,0,37.5783917471587,126.988617833503
202530000000100857,개방화장실,가회동 주민센터화장실,서울특별시 종로구 북촌로 35,서울특별시 종로구 가회동 156,종로구가회동주민센터,0221485212,정시,09:00~18:00,1,2,0,0,0,0,2,0,0,37.5800508567549,126.984789138464
202530000000100801,공중화장실,사직경로당 옆 공중화장실,서울특별시 종로구 사직동 산1-11,서울특별시 종로구 사직동 산1-11,종로구청 도시녹지과,0221482832,상시,,1,2,0,0,0,0,2,0,0,37.5769734933533,126.964851370538
202530000000100917,공중화장실,숭인1지역 공중화장실,서울특별시 종로구 동망산1길 24,서울특별시 종로구 숭인1동 56-144,종로구청 청소행정과,0221482383,상시,,1,0,0,0,0,0,2,0,0,37.5786771134414,127.017774641576
202530000000100957,개방화장실,세운스퀘어(라이프관1층),서울특별시 종로구 창경궁로 109,서울특별시 종로구 인의동 112-2,세운스퀘어,,정시,09:30-20:00 +일요일폐쇄,2,2,1,0,0,0,3,1,0,37.5723490188717,126.997086146344
202530000000100996,개방화장실,"동대문신발상가 B동, 3층","서울특별시 종로구 청계천로307, 3층 동편계단",서울특별시 종로구 창신동436-73,동대문신발상가 B동,,상시,,1,2,0,0,0,0,3,0,0,37.57007091442,127.011948575482
